value,count
https://teara.govt.nz/en/pulp-and-paper-aluminium-and-steel-industries,1
https://teara.govt.nz/en/rabbits,1
https://teara.govt.nz/en/radiata-pine,1
https://teara.govt.nz/en/radio,1
https://teara.govt.nz/en/radioactive-minerals,1
https://teara.govt.nz/en/railway-accidents,1
https://teara.govt.nz/en/railways,1
https://teara.govt.nz/en/ranginui-the-sky,1
https://teara.govt.nz/en/rangitane,1
https://teara.govt.nz/en/ratana-church-te-haahi-ratana,1
https://teara.govt.nz/en/real-estate,1
https://teara.govt.nz/en/recording-companies-and-studios,1
https://teara.govt.nz/en/recreational-sea-fishing,1
https://teara.govt.nz/en/referendums,1
https://teara.govt.nz/en/refugees,1
https://teara.govt.nz/en/regional-cultural-life,1
https://teara.govt.nz/en/regional-economies,1
https://teara.govt.nz/en/religion-and-society,1
https://teara.govt.nz/en/research-institutions,1
https://teara.govt.nz/en/reserve-bank,1
https://teara.govt.nz/en/restaurants-and-food-outlets,1
https://teara.govt.nz/en/riri-traditional-maori-warfare,1
https://teara.govt.nz/en/rivers,1
https://teara.govt.nz/en/road-accidents,1
https://teara.govt.nz/en/roads,1
https://teara.govt.nz/en/rock-and-mineral-names,1
https://teara.govt.nz/en/rock-limestone-and-clay,1
https://teara.govt.nz/en/roller-skating-and-skateboarding,1
https://teara.govt.nz/en/rongoa-medicinal-use-of-plants,1
https://teara.govt.nz/en/rowing,1
https://teara.govt.nz/en/royal-family,1
https://teara.govt.nz/en/royal-honours-system,1
https://teara.govt.nz/en/rugby-union,1
https://teara.govt.nz/en/rural-clothing,1
https://teara.govt.nz/en/rural-language,1
https://teara.govt.nz/en/rural-media,1
https://teara.govt.nz/en/rural-mythologies,1
https://teara.govt.nz/en/rural-recreation,1
https://teara.govt.nz/en/rural-services,1
https://teara.govt.nz/en/rural-tourism,1
https://teara.govt.nz/en/rural-workers,1
https://teara.govt.nz/en/russians-ukrainians-and-baltic-peoples,1
https://teara.govt.nz/en/sailing-and-windsurfing,1
https://teara.govt.nz/en/salt,1
https://teara.govt.nz/en/salvation-army,1
https://teara.govt.nz/en/samoans,1
https://teara.govt.nz/en/sandflies-and-mosquitoes,1
https://teara.govt.nz/en/scandinavians,1
https://teara.govt.nz/en/scots,1
https://teara.govt.nz/en/sea-floor,1
https://teara.govt.nz/en/sea-floor-geology,1
https://teara.govt.nz/en/seabirds-overview,1
https://teara.govt.nz/en/seafarers,1
https://teara.govt.nz/en/seafood,1
https://teara.govt.nz/en/sealing,1
https://teara.govt.nz/en/seals,1
https://teara.govt.nz/en/search-and-rescue,1
https://teara.govt.nz/en/seaweed,1
https://teara.govt.nz/en/second-hand-trade,1
https://teara.govt.nz/en/second-world-war,1
https://teara.govt.nz/en/security-and-personal-safety,1
https://teara.govt.nz/en/self-government-and-independence,1
https://teara.govt.nz/en/sewage-water-and-waste,1
https://teara.govt.nz/en/sewing-knitting-and-textile-crafts,1
https://teara.govt.nz/en/sex-work,1
https://teara.govt.nz/en/sexual-health,1
https://teara.govt.nz/en/sexualities,1
https://teara.govt.nz/en/shags,1
https://teara.govt.nz/en/sharks-and-rays,1
https://teara.govt.nz/en/shearing,1
https://teara.govt.nz/en/sheep-farming,1
https://teara.govt.nz/en/shellfish,1
https://teara.govt.nz/en/shelter-on-farms,1
https://teara.govt.nz/en/shipbuilding,1
https://teara.govt.nz/en/shipping,1
https://teara.govt.nz/en/shipwrecks,1
https://teara.govt.nz/en/shops,1
https://teara.govt.nz/en/shows-and-field-days,1
https://teara.govt.nz/en/shrublands,1
https://teara.govt.nz/en/shrubs-and-small-trees-of-the-forest,1
https://teara.govt.nz/en/skiing,1
https://teara.govt.nz/en/small-forest-birds,1
https://teara.govt.nz/en/smoking,1
https://teara.govt.nz/en/snails-and-slugs,1
https://teara.govt.nz/en/social-sciences,1
https://teara.govt.nz/en/society,1
https://teara.govt.nz/en/softball-and-baseball,1
https://teara.govt.nz/en/soil-erosion-and-conservation,1
https://teara.govt.nz/en/soil-investigation,1
https://teara.govt.nz/en/soils,1
https://teara.govt.nz/en/soils-and-regional-land-use,1
https://teara.govt.nz/en/south-african-war,1
https://teara.govt.nz/en/south-africans,1
https://teara.govt.nz/en/south-canterbury-places,1
https://teara.govt.nz/en/south-canterbury-region,1
https://teara.govt.nz/en/south-pacific-economic-relations,1
https://teara.govt.nz/en/south-pacific-peoples,1
https://teara.govt.nz/en/southern-beech-forest,1
https://teara.govt.nz/en/southern-cross,1
https://teara.govt.nz/en/southland-places,1
https://teara.govt.nz/en/southland-region,1
https://teara.govt.nz/en/spending-in-the-economy,1
https://teara.govt.nz/en/spiders-and-other-arachnids,1
https://teara.govt.nz/en/sport-and-society,1
https://teara.govt.nz/en/sports-and-leisure,1
https://teara.govt.nz/en/sports-venues,1
https://teara.govt.nz/en/sri-lankans,1
https://teara.govt.nz/en/starfish-sea-urchins-and-other-echinoderms,1
https://teara.govt.nz/en/state-owned-enterprises,1
https://teara.govt.nz/en/state-services-and-the-public-service-commission,1
https://teara.govt.nz/en/state-services-and-the-public-service-commissioner,1
https://teara.govt.nz/en/state-services-and-the-state-services-commission,1
https://teara.govt.nz/en/stewart-islandrakiura,1
https://teara.govt.nz/en/stick-insects,1
https://teara.govt.nz/en/stock-and-station-agencies,1
https://teara.govt.nz/en/stock-market,1
https://teara.govt.nz/en/stone-fruit-and-the-summerfruit-industry,1
https://teara.govt.nz/en/street-life,1
https://teara.govt.nz/en/streets-and-lighting,1
https://teara.govt.nz/en/strikes-and-labour-disputes,1
https://teara.govt.nz/en/subantarctic-islands,1
https://teara.govt.nz/en/suburbs,1
https://teara.govt.nz/en/suicide,1
https://teara.govt.nz/en/superphosphate,1
https://teara.govt.nz/en/swimming,1
https://teara.govt.nz/en/swiss,1
https://teara.govt.nz/en/ta-moko-maori-tattooing,1
https://teara.govt.nz/en/take-whenua-maori-land-tenure,1
https://teara.govt.nz/en/tall-broadleaf-trees,1
https://teara.govt.nz/en/tamaki-tribes,1
https://teara.govt.nz/en/tangaroa-the-sea,1
https://teara.govt.nz/en/tangihanga-death-customs,1
https://teara.govt.nz/en/taniwha,1
https://teara.govt.nz/en/tapa-whenua-naming-places,1
https://teara.govt.nz/en/taranaki-places,1
https://teara.govt.nz/en/taranaki-region,1
https://teara.govt.nz/en/taranaki-tribe,1
https://teara.govt.nz/en/taupori-maori-maori-population-change,1
https://teara.govt.nz/en/tauranga-moana,1
https://teara.govt.nz/en/tawhirimatea-the-weather,1
https://teara.govt.nz/en/taxes,1
https://teara.govt.nz/en/taxis-and-cabs,1
https://teara.govt.nz/en/te-aitanga-pepeke-the-insect-world,1
https://teara.govt.nz/en/te-ao-marama-the-natural-world,1
https://teara.govt.nz/en/te-ara-a-history,1
https://teara.govt.nz/en/te-arawa,1
https://teara.govt.nz/en/te-ati-awa-of-taranaki,1
https://teara.govt.nz/en/te-ati-awa-of-wellington,1
https://teara.govt.nz/en/te-hauora-maori-i-mua-history-of-maori-health,1
https://teara.govt.nz/en/te-hi-ika-maori-fishing,1
https://teara.govt.nz/en/te-hopu-tuna-eeling,1
https://teara.govt.nz/en/te-koti-whenua-maori-land-court,1
https://teara.govt.nz/en/te-mahi-kai-food-production-economics,1
https://teara.govt.nz/en/te-mana-o-te-wahine-maori-women,1
https://teara.govt.nz/en/te-maori-i-te-ohanga-maori-in-the-economy,1
https://teara.govt.nz/en/te-ngahere-forest-lore,1
https://teara.govt.nz/en/te-ohanga-onamata-a-rohe-economic-regions,1
https://teara.govt.nz/en/te-rangai-mahi-maori-in-the-workforce,1
https://teara.govt.nz/en/te-raranga-me-te-whatu,1
https://teara.govt.nz/en/te-reo-maori-the-maori-language,1
https://teara.govt.nz/en/te-tahere-manu-bird-catching,1
https://teara.govt.nz/en/te-tango-whenua-maori-land-alienation,1
https://teara.govt.nz/en/te-tapoi-maori-maori-tourism,1
https://teara.govt.nz/en/te-tau-ihu-tribes,1
https://teara.govt.nz/en/te-ture-maori-and-legislation,1
https://teara.govt.nz/en/te-waonui-a-tane-forest-mythology,1
https://teara.govt.nz/en/te-whakatohea,1
https://teara.govt.nz/en/te-whanau-a-apanui,1
https://teara.govt.nz/en/te-whanau-puha-whales,1
https://teara.govt.nz/en/te-whanau-tamariki-pregnancy-and-birth,1
https://teara.govt.nz/en/teenagers-and-youth,1
https://teara.govt.nz/en/telecommunications,1
https://teara.govt.nz/en/television,1
https://teara.govt.nz/en/tennis,1
https://teara.govt.nz/en/terrorism-and-counter-terrorism,1
https://teara.govt.nz/en/tertiary-education,1
https://teara.govt.nz/en/thais,1
https://teara.govt.nz/en/the-new-zealand-bush,1
https://teara.govt.nz/en/the-new-zealanders,1
https://teara.govt.nz/en/the-voyage-out,1
https://teara.govt.nz/en/theatres-cinemas-and-halls,1
https://teara.govt.nz/en/thermal-pools-and-spas,1
https://teara.govt.nz/en/threatened-species,1
https://teara.govt.nz/en/timekeeping,1
https://teara.govt.nz/en/titi-muttonbirding,1
https://teara.govt.nz/en/tokelauans,1
https://teara.govt.nz/en/tongans,1
https://teara.govt.nz/en/topdressing,1
https://teara.govt.nz/en/torangapu-maori-and-political-parties,1
https://teara.govt.nz/en/tourist-industry,1
https://teara.govt.nz/en/traditional-maori-games-nga-takaro,1
https://teara.govt.nz/en/traditional-maori-religion-nga-karakia-a-te-maori,1
https://teara.govt.nz/en/tramping,1
https://teara.govt.nz/en/translation-and-interpreting-te-whakamaori-a-tuhi-a-waha-hoki,1
https://teara.govt.nz/en/transport-of-animals,1
https://teara.govt.nz/en/treasury,1
https://teara.govt.nz/en/treaty-of-waitangi,1
https://teara.govt.nz/en/trees-in-the-rural-landscape,1
https://teara.govt.nz/en/triathlon-and-multisport,1
https://teara.govt.nz/en/tribal-organisation,1
https://teara.govt.nz/en/trout-and-salmon,1
https://teara.govt.nz/en/tsunamis,1
https://teara.govt.nz/en/tuatara,1
https://teara.govt.nz/en/turanga-i-te-hapori-status-in-maori-society,1
https://teara.govt.nz/en/turanganui-a-kiwa-tribes,1
https://teara.govt.nz/en/unions-and-employee-organisations,1
https://teara.govt.nz/en/united-states-and-new-zealand,1
https://teara.govt.nz/en/unpaid-domestic-work,1
https://teara.govt.nz/en/urban-maori,1
https://teara.govt.nz/en/veterans-and-masters-sport,1
https://teara.govt.nz/en/veterans-assistance,1
https://teara.govt.nz/en/veterinary-services,1
https://teara.govt.nz/en/victims-of-crime,1
https://teara.govt.nz/en/vietnamese,1
https://teara.govt.nz/en/violent-crime,1
https://teara.govt.nz/en/visitors-opinions-about-new-zealand,1
https://teara.govt.nz/en/viticulture,1
https://teara.govt.nz/en/volcanic-plateau-places,1
https://teara.govt.nz/en/volcanic-plateau-region,1
https://teara.govt.nz/en/volcanoes,1
https://teara.govt.nz/en/voluntary-welfare-organisations,1
https://teara.govt.nz/en/voting-rights,1
https://teara.govt.nz/en/wading-birds,1
https://teara.govt.nz/en/waiata-hou-contemporary-maori-songs,1
https://teara.govt.nz/en/waiata-tawhito-traditional-maori-songs,1
https://teara.govt.nz/en/waikato-places,1
https://teara.govt.nz/en/waikato-region,1
https://teara.govt.nz/en/waikato-tribes,1
https://teara.govt.nz/en/wairarapa-places,1
https://teara.govt.nz/en/wairarapa-region,1
https://teara.govt.nz/en/waitangi-tribunal-te-ropu-whakamana,1
https://teara.govt.nz/en/waka-ama-outrigger-canoeing,1
https://teara.govt.nz/en/waka-canoes,1
https://teara.govt.nz/en/walking-tracks,1
https://teara.govt.nz/en/washing-cleaning-and-personal-hygiene,1
https://teara.govt.nz/en/wasps-and-bees,1
https://teara.govt.nz/en/water-quality,1
https://teara.govt.nz/en/water-resources,1
https://teara.govt.nz/en/waterfalls,1
https://teara.govt.nz/en/weather,1
https://teara.govt.nz/en/weather-forecasting,1
https://teara.govt.nz/en/weeds-of-agriculture,1
https://teara.govt.nz/en/weeds-of-the-bush,1
https://teara.govt.nz/en/wellington-places,1
https://teara.govt.nz/en/wellington-region,1
https://teara.govt.nz/en/welsh,1
https://teara.govt.nz/en/west-coast-places,1
https://teara.govt.nz/en/west-coast-region,1
https://teara.govt.nz/en/weta,1
https://teara.govt.nz/en/wetland-birds,1
https://teara.govt.nz/en/wetlands,1
https://teara.govt.nz/en/whakairo-maori-carving,1
https://teara.govt.nz/en/whakapapa-genealogy,1
https://teara.govt.nz/en/whales,1
https://teara.govt.nz/en/whaling,1
https://teara.govt.nz/en/whanau-maori-and-family,1
https://teara.govt.nz/en/whangai-customary-fostering-and-adoption,1
https://teara.govt.nz/en/whanganui-places,1
https://teara.govt.nz/en/whanganui-region,1
https://teara.govt.nz/en/whanganui-tribes,1
https://teara.govt.nz/en/whangarei-tribes,1
https://teara.govt.nz/en/when-was-new-zealand-first-settled,1
https://teara.govt.nz/en/whenua-how-the-land-was-shaped,1
https://teara.govt.nz/en/whitebait-and-whitebaiting,1
https://teara.govt.nz/en/wind-and-solar-power,1
https://teara.govt.nz/en/wine,1
https://teara.govt.nz/en/women-and-men,1
https://teara.govt.nz/en/womens-health,1
https://teara.govt.nz/en/womens-labour-organisations,1
https://teara.govt.nz/en/womens-movement,1
https://teara.govt.nz/en/womens-networks-and-clubs,1
https://teara.govt.nz/en/workforce-composition,1
https://teara.govt.nz/en/workplace-safety-and-accident-compensation,1
https://teara.govt.nz/en/workshop-industries,1
https://teara.govt.nz/en/young-people-and-the-arts,1
https://teara.govt.nz/en/youth-offenders,1
https://teara.govt.nz/en/youth-organisations,1
https://teara.govt.nz/en/zoos-and-aquariums,1
mini dress,1
model,1
new husband ( Petelo Mete) dances faatele.,1
opinion piece,1
performance,1
"photograph, envelope",1
"photograph, negative/s",1
state-services-and-the-public-service-commission,1
table-interactive,1
tauranga-moana,1
tauranga-moana-tribes,1
three dimensional object,1
