value,count
"Photo: (c) david_lyttle, all rights reserved;",480
Permission of the Otago Daily Times must be obtained before any re-use of this image.,479
"Photo: (c) gus320, all rights reserved;",477
"Creative Commons BY 3.0 NZ. Creative Commons Attribution 3.0 New Zealand. You are free to share, copy and redistribute the material in any medium or format and adapt, remix, transform, and build upon the material for any purpose, even commercially, under the following terms: You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use. You may not apply legal terms or technological measures that legally restrict others from doing anything the license permits.",476
AWM copyright,471
No restrictions on non-commercial use,471
"Photo: (c) Amanda Black, some rights reserved (CC BY-NC);",471
No known copyright,469
"Photo: (c) Selena Chan, some rights reserved (CC BY-NC);",469
"Photo: (c) Shirley Kerr, some rights reserved (CC BY-NC);",467
"Photo: (c) Ben Goodwin, some rights reserved (CC BY-NC);",466
"Photo: (c) catherwoods, all rights reserved;",463
Not to be copied without the written permission of Jeff Henderson and relevant copyright owners,457
"Photo: (c) Tom, some rights reserved (CC BY);",457
"Photo: (c) Andrew Blayney, all rights reserved;",455
"Creative Commons BY-SA 2.0. Creative Commons Attribution ShareAlike 2.0. You are free to share, copy, distribute and transmit the work, to remix and adapt the work, or to make commercial use of the work, under the following conditions: you must attribute the work in the manner specified by the author or licensor (but not in any way that suggests that they endorse you or your use of the work), and if you alter, transform, or build upon this work, you may distribute the resulting work only under the same or similar license to this one.",452
Creative Commons Zero (CC0).,449
Public use requires the permission of Te Reo Irirangi O Te Upoko O Te Ika  Trust,446
"Photo: (c) Joe Dillon, some rights reserved (CC BY);",439
Copyright: All rights reserved.,437
"Photo: (c) Anna Burrows, all rights reserved;",431
"Photo: (c) Katherine, some rights reserved (CC BY-NC);",430
"Photo: (c) Brendan Doogan, some rights reserved (CC BY-NC);",429
"Photo: (c) pelicabbit, some rights reserved (CC BY-NC);",429
"Photo: (c) lcolmer, some rights reserved (CC BY-NC);",425
"Photo: (c) shona_t, some rights reserved (CC BY-NC);",424
"Photo: (c) Paul Taylor, some rights reserved (CC BY-NC);",423
Access by appointment; Restricted; All Rights Reserved,422
"Items in ResearchSpace are protected by copyright, with all rights reserved, unless otherwise indicated.",422
Creative Commons Attribution: CC BY,415
"Photo: (c) Gordon Somerville, some rights reserved (CC BY-NC);",414
"Photo: (c) Grzegorz Grzejszczak, some rights reserved (CC BY-NC);",410
"Photo: (c) Fabio Mologni, all rights reserved;",409
Access by appointment - contact Library; Digital copy available; All Rights Reserved; Open,407
Access by appointment; Restricted; No Known Copyright Restrictions,407
Permission to publish research outputs of the New Zealand Institute for the Study of Competition and Regulation has been granted to the Victoria University of Wellington Library. Refer to the permission letter in record: http://researcharchive.vuw.ac.nz/handle/10063/3777,407
CC BY-NC-ND (All metadata for this Directory of Open Access Journals record is available under the Creative Commons Attribution-ShareAlike License (CC BY-SA).),404
E. Horak:  © Creative Commons Attribution-Noncommercial 3.0 New Zealand,400
"Photo: (c) Sarah :), some rights reserved (CC BY-NC);",391
Terms of use for the OECD,391
"Photo: (c) Darrell Crisp, some rights reserved (CC BY-NC);",389
"Photo: (c) QuestaGame, some rights reserved (CC BY-NC-ND);",389
"This image may be used, copied and re-distributed free of charge in any format or media. Where the image is redistributed to others the following acknowledgement note should be shown: Sourced from LINZ. Crown Copyright reserved.",388
Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported,387
"Copyright © The Author. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",386
"Photo: (c) lalily044, some rights reserved (CC BY-NC);",383
"Photo: (c) Nicola Baines, some rights reserved (CC BY-NC);",381
"Copyright must be cleared before any item from this collection can be used or reproduced 
Copyright: Copyright held by Dylan Owen.",380
"Photo: (c) craig wilson, some rights reserved (CC BY-NC);",380
"Photo: (c) Darren vanHoof, some rights reserved (CC BY-NC);",377
"Photo: (c) John Flower, some rights reserved (CC BY);",376
"The Australian National Maritime Museum has attempted to determine the owners of copyright material appearing on this website, and to secure permissions or licences to reproduce them. Please contact the publications manager if you believe that you have an interest in material appearing on this website.",376
"Photo: (c) Matthew Priestley, some rights reserved (CC BY-NC);",375
"Photo: (c) Dianne, all rights reserved;",374
"Photo: (c) Oscar Grant, some rights reserved (CC BY-NC);",373
"Copyright © The Authors. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",372
Digital copy available; Acclimatisation required; All rights reserved,371
"Photo: (c) Angela  Simpson, all rights reserved;",371
"Photo: (c) yokosonz, some rights reserved (CC BY-NC);",371
"Requests to publish, redistribute, or replicate this material should be addressed to Special Collections and University Archives, University of Massachusetts Amherst Libraries. Contact host institution for more information.",370
"Photo: (c) Tim Logan, all rights reserved;",369
"Photo: (c) sacredheart, some rights reserved (CC BY-NC);",369
"NOTICE: this is the author’s version of a work that was accepted for publication. Changes resulting from the publishing process, such as peer review, editing, corrections, structural formatting, and other quality control mechanisms may not be reflected in this document. Changes may have been made to this work since it was submitted for publication. A definitive version was subsequently published in (see Citation). The original publication is available at (see Publisher's Version).",366
No known copyright restrictions; Digital copy available; Fragile - issue surrogate,364
"This image may be used, copied and re-distributed free of charge in any format or media. Where the image is redistributed to others the following acknowledgement note should be shown: ""Sourced from New Zealand Cartographic Society. Crown Copyright reserved."" 
Copyright: Crown copyright reserved.",364
"Photo: (c) nicholasmaynenz, some rights reserved (CC BY-NC);",363
Copyright must be checked.,362
Landcare Research,359
"This image may be used, copied and re-distributed free of charge in any format or media. Where the image is redistributed to others the following acknowledgement note should be shown: Sourced from University of Auckland. Crown Copyright reserved.",359
"Copyright restrictions may apply, please check with Auckland Libraries.",358
No known copyright restrictions; Digital copy available; Fragile - assisted viewing only,355
Public use requires the written permission of the donor,355
"Photo: (c) dwilson, some rights reserved (CC BY-NC);",354
"Photo: (c) Susan Wiser, some rights reserved (CC BY-NC-SA);",353
Copyright must be cleared before this is reproduced for publication. The  Library may be able to help with an address.,351
"Photo: (c) sozzles, some rights reserved (CC BY-NC);",350
Museum objects. Restricted to University of Auckland staff and students,349
No known copyright restrictions; Digital copy available; Closed-digital copy only available,348
Object from museum collection. Restricted to University of Auckland students and staff.,347
"Photo: (c) Ryan Bauckham, all rights reserved;",347
Permission of Auckland City Libraries Tāmaki Pātaka Kōrero must be obtained before any re-use of this image.,345
"Photo: (c) Saryu Mae, all rights reserved;",345
"Photo: (c) nikbaines, all rights reserved;",344
"Photo: (c) Mathias Michael, some rights reserved (CC BY-NC);",343
Author,342
"Photo: (c) victrapping, all rights reserved;",342
Authors,340
"Photo: (c) John Hornblow, some rights reserved (CC BY-NC);",339
Image: All Rights Reserved http://rightsstatements.org/vocab/InC/1.0/ Copyright National Museum of Australia / CC BY-NC Text: Copyright National Museum of Australia / CC BY-NC https://creativecommons.org/licenses/by-nc/4.0/,337
"Photo: (c) pat-leonard, some rights reserved (CC BY-NC);",337
Closed - digital copy only available; Digital copy available; Cultural permissions apply,333
Reproduction rights: State Library of South Australia,333
"Photo: (c) Neville Hudson, some rights reserved (CC BY-NC);",327
Public use requires the written permission of the copyright holder,325
"Photo: (c) gregs, all rights reserved;",324
Copyright Assume Expired,322
"Photo: (c) Andrew Townsend, some rights reserved (CC BY);",322
"Photo: (c) belinda studholme, some rights reserved (CC BY-NC);",321
"Photo: (c) Grant, some rights reserved (CC BY-NC-SA);",318
Copyright: Copyright information available at http://asiapacific.anu.edu.au/pambu/copyright.php,315
"Photo: (c) akika, some rights reserved (CC BY-NC);",315
"Photo: (c) tim, some rights reserved (CC BY-NC);",315
Craig Potton,313
"Photo: (c) sarahmilicich, some rights reserved (CC BY-NC);",312
"Photo: (c) Linda, some rights reserved (CC BY-NC);",311
"Photo: (c) ejdoyle, some rights reserved (CC BY-NC);",310
Creative Commons Attribution-NonCommercial (BY-NC) licence,308
"Photo: (c) Dan Ross, some rights reserved (CC BY-NC);",307
"Photo: (c) Felix Collins, all rights reserved;",307
http://creativecommons.org/licenses/by/3.0/,307
CC-BY 4.0 International,306
Copyright: Please check copyright,304
"Photo: (c) Karin Mahlfeld, David Roscoe, Frank Climo, some rights reserved (CC BY-NC);",302
"Photo: (c) dougalm, some rights reserved (CC BY-NC);",302
"Photo: (c) Finn Davey, all rights reserved;",300
"Photo: (c) Thor Elley, some rights reserved (CC BY-NC);",300
"Photo: (c) Thomas, some rights reserved (CC BY-NC);",299
All Rights Reserved; © Auckland Museum CC BY,297
"Photo: (c) tbay, all rights reserved;",296
"Photo: (c) Paul, some rights reserved (CC BY);",294
"Photo: (c) Petaliaw, some rights reserved (CC BY-NC);",294
"Photo: (c) dianne49, some rights reserved (CC BY-NC);",294
Copyright must be cleared before this is reproduced for publication. The Library may be able to help with an address.,293
Digital copy available; Viewing by appointment only; Auckland Museum has yet to establish the copyright status of this image; restrictions may apply.,291
Licensed under Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported CC BY-NC-ND 3.0 cc https://creativecommons.org/licenses/by-nc-nd/3.0/,289
"Photo: (c) inat7, some rights reserved (CC BY-NC);",289
© Underwater Productions Limited,289
"Photo: (c) Jordi J. Tablada, some rights reserved (CC BY-NC);",288
Public use requires the permission of Te Reo Irirangi o Te Upoko o Te Ika Trust,288
